resume_id,resume_text,target_role,years_experience,seniority
seed-1729,"Skills: Machine Learning, Pandas, Deep Learning Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1730,"Skills: Pandas, Python, NLP Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1731,"Skills: Python, Pandas, NLP Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1732,"Skills: Deep Learning, NLP, Machine Learning Projects: Prediction system Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1733,"Skills: Deep Learning, Machine Learning, Pandas Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1734,"Skills: Machine Learning, Python, Deep Learning Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1735,"Skills: Pandas, Deep Learning, Machine Learning Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1737,"Skills: Pandas, NLP, Python Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1738,"Skills: Python, NLP, Pandas Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1739,"Skills: Deep Learning, Python, Machine Learning Projects: NLP pipeline Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1740,"Skills: Python, Pandas, Machine Learning Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1741,"Skills: Deep Learning, Pandas, NLP Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1742,"Skills: Machine Learning, Pandas, Python Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1743,"Skills: Pandas, Python, Machine Learning Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1745,"Skills: Machine Learning, NLP, Pandas Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1746,"Skills: Deep Learning, Pandas, NLP Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1747,"Skills: Python, Deep Learning, Machine Learning Projects: Prediction system Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1748,"Skills: Python, Machine Learning, Pandas Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1749,"Skills: NLP, Pandas, Machine Learning Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1750,"Skills: NLP, Pandas, Python Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1751,"Skills: Pandas, Python, NLP Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1752,"Skills: Deep Learning, NLP, Machine Learning Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1753,"Skills: Deep Learning, Pandas, NLP Projects: Prediction system Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1754,"Skills: NLP, Deep Learning, Pandas Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1755,"Skills: Pandas, NLP, Deep Learning Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1756,"Skills: Machine Learning, NLP, Python Projects: NLP pipeline Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1757,"Skills: Deep Learning, Python, NLP Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1758,"Skills: Machine Learning, NLP, Python Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1759,"Skills: Python, NLP, Deep Learning Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1760,"Skills: NLP, Python, Machine Learning Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1761,"Skills: Pandas, Python, NLP Projects: NLP pipeline Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1762,"Skills: Deep Learning, Python, Pandas Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1763,"Skills: Deep Learning, Pandas, Machine Learning Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1764,"Skills: Machine Learning, Python, NLP Projects: NLP pipeline Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1765,"Skills: Machine Learning, Deep Learning, NLP Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1766,"Skills: NLP, Machine Learning, Pandas Projects: Built ML model Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1767,"Skills: Pandas, Deep Learning, Python Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1770,"Skills: Pandas, NLP, Machine Learning Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1771,"Skills: Python, Pandas, NLP Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1773,"Skills: Deep Learning, NLP, Python Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1774,"Skills: Python, Pandas, Machine Learning Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1775,"Skills: Machine Learning, Python, Pandas Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1776,"Skills: Machine Learning, Pandas, Python Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1780,"Skills: NLP, Pandas, Deep Learning Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1781,"Skills: Python, Machine Learning, Deep Learning Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1782,"Skills: Deep Learning, Pandas, NLP Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1783,"Skills: NLP, Deep Learning, Machine Learning Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1784,"Skills: Python, Deep Learning, Machine Learning Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1786,"Skills: Machine Learning, NLP, Pandas Projects: Prediction system Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1788,"Skills: NLP, Python, Deep Learning Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1789,"Skills: Python, Deep Learning, Machine Learning Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1790,"Skills: Machine Learning, NLP, Deep Learning Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1791,"Skills: Pandas, Machine Learning, Python Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1792,"Skills: Pandas, Python, Deep Learning Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1793,"Skills: Deep Learning, NLP, Python Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1795,"Skills: Machine Learning, Pandas, NLP Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1796,"Skills: Machine Learning, Deep Learning, Pandas Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1797,"Skills: Deep Learning, Pandas, NLP Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1798,"Skills: Python, Machine Learning, Pandas Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1799,"Skills: NLP, Python, Pandas Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1800,"Skills: Pandas, Deep Learning, Machine Learning Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1801,"Skills: NLP, Deep Learning, Python Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1802,"Skills: Python, Deep Learning, NLP Projects: Prediction system Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1804,"Skills: Pandas, Machine Learning, Python Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1806,"Skills: NLP, Machine Learning, Pandas Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1807,"Skills: NLP, Deep Learning, Pandas Projects: NLP pipeline Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1808,"Skills: Deep Learning, Pandas, Python Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1809,"Skills: Deep Learning, Python, NLP Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1810,"Skills: NLP, Python, Deep Learning Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1812,"Skills: Machine Learning, Deep Learning, NLP Projects: Built ML model Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1813,"Skills: Machine Learning, Python, Pandas Projects: Prediction system Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1814,"Skills: Pandas, Machine Learning, NLP Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1815,"Skills: Deep Learning, Python, Machine Learning Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1817,"Skills: Pandas, NLP, Deep Learning Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1818,"Skills: Pandas, Deep Learning, Machine Learning Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1819,"Skills: Deep Learning, Pandas, Python Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1822,"Skills: Pandas, Machine Learning, Deep Learning Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1824,"Skills: Machine Learning, NLP, Python Projects: Prediction system Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1825,"Skills: Python, Pandas, NLP Projects: NLP pipeline Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1827,"Skills: NLP, Machine Learning, Pandas Projects: Prediction system Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1828,"Skills: NLP, Deep Learning, Machine Learning Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1829,"Skills: Pandas, Python, Machine Learning Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1830,"Skills: Pandas, Python, Machine Learning Projects: Prediction system Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1832,"Skills: Python, Deep Learning, Pandas Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1833,"Skills: NLP, Python, Deep Learning Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1834,"Skills: Pandas, Python, Deep Learning Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1837,"Skills: Python, NLP, Pandas Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1838,"Skills: Machine Learning, Pandas, Python Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1839,"Skills: Deep Learning, Pandas, NLP Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1841,"Skills: Python, Machine Learning, Deep Learning Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1842,"Skills: NLP, Machine Learning, Pandas Projects: Prediction system Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1843,"Skills: Pandas, Deep Learning, NLP Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1846,"Skills: Deep Learning, Machine Learning, NLP Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1849,"Skills: Python, Pandas, Deep Learning Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1851,"Skills: Pandas, Machine Learning, Deep Learning Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1852,"Skills: Machine Learning, NLP, Python Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1853,"Skills: Python, NLP, Deep Learning Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-1854,"Skills: Deep Learning, Pandas, Machine Learning Projects: Built ML model Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1858,"Skills: Pandas, NLP, Python Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1860,"Skills: Machine Learning, Python, Deep Learning Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1861,"Skills: Deep Learning, Python, NLP Projects: Prediction system Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1862,"Skills: Python, NLP, Pandas Projects: NLP pipeline Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1863,"Skills: Python, Machine Learning, Deep Learning Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1864,"Skills: Machine Learning, NLP, Python Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1865,"Skills: Pandas, Python, Deep Learning Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1866,"Skills: Python, Pandas, NLP Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1868,"Skills: Pandas, Machine Learning, Deep Learning Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1870,"Skills: Python, Machine Learning, NLP Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1871,"Skills: NLP, Python, Pandas Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1872,"Skills: NLP, Pandas, Deep Learning Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1873,"Skills: Pandas, Machine Learning, Deep Learning Projects: NLP pipeline Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1874,"Skills: Pandas, Python, Deep Learning Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1876,"Skills: Machine Learning, Pandas, NLP Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1877,"Skills: Machine Learning, NLP, Python Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1879,"Skills: Python, Machine Learning, NLP Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-1880,"Skills: Machine Learning, NLP, Deep Learning Projects: Built ML model Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1881,"Skills: Deep Learning, Pandas, NLP Projects: NLP pipeline Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1882,"Skills: NLP, Machine Learning, Python Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1883,"Skills: NLP, Machine Learning, Deep Learning Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-1885,"Skills: Machine Learning, Pandas, Deep Learning Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-1886,"Skills: Machine Learning, Pandas, Python Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-1887,"Skills: Python, Machine Learning, Deep Learning Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-1888,"Skills: Pandas, Machine Learning, NLP Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
