resume_id,resume_text,target_role,years_experience,seniority
270,"Experienced in System Design, Python, OOP. Worked on Optimized algorithms. 0 years of experience.",Software Engineer,0,Junior
271,"Experienced in Python, C++, Java. Worked on Built REST API. 0 years of experience.",Software Engineer,0,Junior
272,"Experienced in System Design, DSA, OOP. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
273,"Experienced in OOP, DSA, Python. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
274,"Experienced in Java, Python, C++. Worked on Developed backend system. 2 years of experience.",Software Engineer,2,Mid
275,"Experienced in System Design, Python, Java. Worked on Developed backend system. 3 years of experience.",Software Engineer,3,Mid
276,"Experienced in System Design, DSA, Java. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
277,"Experienced in C++, OOP, DSA. Worked on Developed backend system. 2 years of experience.",Software Engineer,2,Mid
278,"Experienced in Java, DSA, Python. Worked on Developed backend system. 3 years of experience.",Software Engineer,3,Mid
279,"Experienced in OOP, System Design, Java. Worked on Built REST API. 3 years of experience.",Software Engineer,3,Mid
280,"Experienced in C++, System Design, Java. Worked on Optimized algorithms. 0 years of experience.",Software Engineer,0,Junior
281,"Experienced in System Design, Java, DSA. Worked on Built REST API. 0 years of experience.",Software Engineer,0,Junior
282,"Experienced in Java, Python, System Design. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
283,"Experienced in Python, System Design, OOP. Worked on Optimized algorithms. 3 years of experience.",Software Engineer,3,Mid
284,"Experienced in OOP, Java, Python. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
285,"Experienced in Java, C++, System Design. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
286,"Experienced in System Design, DSA, OOP. Worked on Built REST API. 0 years of experience.",Software Engineer,0,Junior
287,"Experienced in Python, Java, OOP. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
288,"Experienced in Python, System Design, DSA. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
289,"Experienced in OOP, System Design, Python. Worked on Developed backend system. 5 years of experience.",Software Engineer,5,Senior
290,"Experienced in System Design, DSA, Java. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
291,"Experienced in Java, System Design, DSA. Worked on Optimized algorithms. 1 years of experience.",Software Engineer,1,Junior
292,"Experienced in OOP, Python, DSA. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
293,"Experienced in C++, Java, DSA. Worked on Built REST API. 4 years of experience.",Software Engineer,4,Senior
294,"Experienced in Python, C++, System Design. Worked on Developed backend system. 2 years of experience.",Software Engineer,2,Mid
295,"Experienced in Python, C++, DSA. Worked on Optimized algorithms. 3 years of experience.",Software Engineer,3,Mid
296,"Experienced in System Design, DSA, Java. Worked on Developed backend system. 2 years of experience.",Software Engineer,2,Mid
297,"Experienced in Java, C++, OOP. Worked on Developed backend system. 2 years of experience.",Software Engineer,2,Mid
298,"Experienced in Java, Python, DSA. Worked on Developed backend system. 2 years of experience.",Software Engineer,2,Mid
299,"Experienced in OOP, System Design, Python. Worked on Developed backend system. 5 years of experience.",Software Engineer,5,Senior
300,"Experienced in Python, System Design, DSA. Worked on Built REST API. 3 years of experience.",Software Engineer,3,Mid
301,"Experienced in OOP, Java, Python. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
302,"Experienced in C++, OOP, Java. Worked on Optimized algorithms. 4 years of experience.",Software Engineer,4,Senior
303,"Experienced in OOP, C++, Python. Worked on Optimized algorithms. 1 years of experience.",Software Engineer,1,Junior
304,"Experienced in C++, System Design, DSA. Worked on Optimized algorithms. 4 years of experience.",Software Engineer,4,Senior
305,"Experienced in C++, OOP, DSA. Worked on Developed backend system. 0 years of experience.",Software Engineer,0,Junior
306,"Experienced in C++, OOP, System Design. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
307,"Experienced in C++, Python, System Design. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
308,"Experienced in C++, DSA, Java. Worked on Developed backend system. 4 years of experience.",Software Engineer,4,Senior
309,"Experienced in C++, OOP, Python. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
310,"Experienced in DSA, OOP, C++. Worked on Developed backend system. 4 years of experience.",Software Engineer,4,Senior
311,"Experienced in C++, DSA, Python. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
312,"Experienced in DSA, Java, System Design. Worked on Optimized algorithms. 0 years of experience.",Software Engineer,0,Junior
313,"Experienced in System Design, Java, OOP. Worked on Optimized algorithms. 0 years of experience.",Software Engineer,0,Junior
314,"Experienced in Python, C++, OOP. Worked on Developed backend system. 2 years of experience.",Software Engineer,2,Mid
315,"Experienced in Java, DSA, OOP. Worked on Optimized algorithms. 4 years of experience.",Software Engineer,4,Senior
316,"Experienced in Java, OOP, System Design. Worked on Optimized algorithms. 4 years of experience.",Software Engineer,4,Senior
317,"Experienced in OOP, Python, System Design. Worked on Developed backend system. 3 years of experience.",Software Engineer,3,Mid
318,"Experienced in DSA, OOP, Java. Worked on Optimized algorithms. 0 years of experience.",Software Engineer,0,Junior
319,"Experienced in Java, DSA, System Design. Worked on Developed backend system. 0 years of experience.",Software Engineer,0,Junior
320,"Experienced in OOP, C++, System Design. Worked on Built REST API. 5 years of experience.",Software Engineer,5,Senior
321,"Experienced in C++, Java, OOP. Worked on Developed backend system. 0 years of experience.",Software Engineer,0,Junior
322,"Experienced in OOP, Python, System Design. Worked on Developed backend system. 5 years of experience.",Software Engineer,5,Senior
323,"Experienced in Python, Java, DSA. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
324,"Experienced in Java, DSA, Python. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
325,"Experienced in DSA, Python, System Design. Worked on Built REST API. 0 years of experience.",Software Engineer,0,Junior
326,"Experienced in OOP, Python, System Design. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
327,"Experienced in C++, DSA, Python. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
328,"Experienced in Java, C++, OOP. Worked on Optimized algorithms. 0 years of experience.",Software Engineer,0,Junior
329,"Experienced in OOP, System Design, Python. Worked on Built REST API. 3 years of experience.",Software Engineer,3,Mid
330,"Experienced in C++, System Design, OOP. Worked on Optimized algorithms. 1 years of experience.",Software Engineer,1,Junior
331,"Experienced in Python, Java, System Design. Worked on Optimized algorithms. 5 years of experience.",Software Engineer,5,Senior
332,"Experienced in OOP, Python, System Design. Worked on Built REST API. 4 years of experience.",Software Engineer,4,Senior
333,"Experienced in Python, Java, OOP. Worked on Optimized algorithms. 5 years of experience.",Software Engineer,5,Senior
334,"Experienced in C++, DSA, OOP. Worked on Optimized algorithms. 3 years of experience.",Software Engineer,3,Mid
335,"Experienced in Java, Python, DSA. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
336,"Experienced in Python, DSA, OOP. Worked on Optimized algorithms. 1 years of experience.",Software Engineer,1,Junior
337,"Experienced in Python, C++, DSA. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
338,"Experienced in System Design, Python, OOP. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
339,"Experienced in Python, DSA, OOP. Worked on Built REST API. 0 years of experience.",Software Engineer,0,Junior
340,"Experienced in Java, OOP, System Design. Worked on Optimized algorithms. 3 years of experience.",Software Engineer,3,Mid
341,"Experienced in Python, Java, C++. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
342,"Experienced in Java, System Design, Python. Worked on Built REST API. 4 years of experience.",Software Engineer,4,Senior
343,"Experienced in System Design, Python, C++. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
344,"Experienced in DSA, C++, System Design. Worked on Built REST API. 4 years of experience.",Software Engineer,4,Senior
345,"Experienced in OOP, C++, Java. Worked on Developed backend system. 3 years of experience.",Software Engineer,3,Mid
346,"Experienced in Java, C++, System Design. Worked on Developed backend system. 0 years of experience.",Software Engineer,0,Junior
347,"Experienced in Java, OOP, Python. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
348,"Experienced in Python, Java, DSA. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
349,"Experienced in System Design, Python, OOP. Worked on Built REST API. 0 years of experience.",Software Engineer,0,Junior
350,"Experienced in OOP, DSA, Java. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
351,"Experienced in C++, System Design, Python. Worked on Developed backend system. 0 years of experience.",Software Engineer,0,Junior
352,"Experienced in System Design, Python, C++. Worked on Built REST API. 4 years of experience.",Software Engineer,4,Senior
353,"Experienced in Java, System Design, Python. Worked on Optimized algorithms. 1 years of experience.",Software Engineer,1,Junior
354,"Experienced in Python, C++, DSA. Worked on Developed backend system. 2 years of experience.",Software Engineer,2,Mid
355,"Experienced in Python, Java, System Design. Worked on Developed backend system. 2 years of experience.",Software Engineer,2,Mid
356,"Experienced in DSA, System Design, C++. Worked on Optimized algorithms. 1 years of experience.",Software Engineer,1,Junior
357,"Experienced in Java, DSA, C++. Worked on Developed backend system. 4 years of experience.",Software Engineer,4,Senior
358,"Experienced in Java, DSA, OOP. Worked on Built REST API. 4 years of experience.",Software Engineer,4,Senior
359,"Experienced in C++, Python, DSA. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
360,"Experienced in OOP, Python, System Design. Worked on Developed backend system. 4 years of experience.",Software Engineer,4,Senior
361,"Experienced in Java, Python, C++. Worked on Developed backend system. 0 years of experience.",Software Engineer,0,Junior
362,"Experienced in OOP, Java, C++. Worked on Built REST API. 3 years of experience.",Software Engineer,3,Mid
363,"Experienced in OOP, C++, System Design. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
364,"Experienced in Python, DSA, Java. Worked on Developed backend system. 5 years of experience.",Software Engineer,5,Senior
